STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
8,CO,17,8017,State Senate District 17,202453391.4,132055.1846,14.5889367,8027.63791,50439.09396,38.19546661,319752616.6,63.31563242,888736247.3,22.77991834
8,CO,18,8018,State Senate District 18,1521591389,241145.0143,32.8814503,22007.68028,138278.2166,57.34234936,1712444074,88.85495372,2423699936,62.77969343
8,CO,19,8019,State Senate District 19,116756000.2,64407.34303,35.36860561,6096.279236,38304.01977,59.4715105,132148445.5,88.35215557,221304156.3,52.75815969
8,CO,20,8020,State Senate District 20,228574177.7,161117.7867,11.06495593,8529.799642,53594.26652,33.26402852,426638241.6,53.57564217,1191880693,19.17760553
8,CO,21,8021,State Senate District 21,280905305.1,139725.8093,18.08073874,9455.9511,59413.44283,42.52145192,400497065.8,70.13916681,1074346827,26.1466128
8,CO,22,8022,State Senate District 22,98690610.26,93972.30657,14.04382981,5604.839289,35216.21412,37.47509815,150105621.5,65.74744455,555765007.9,17.75761497
8,CO,23,8023,State Senate District 23,987547220.2,307313.4128,13.14027145,17729.81412,111399.6135,36.24951234,1640972734,60.18059896,6138529894,16.08768284
8,CO,24,8024,State Senate District 24,119002170.2,68923.97109,31.47920789,6154.640465,38670.71388,56.10633466,141132077.3,84.31971846,310181745.7,38.36530418
8,CO,25,8025,State Senate District 25,2665942726,364479.4487,25.21820793,29130.68215,183033.3195,50.21773385,3121316569,85.41084083,8991604555,29.64924347
8,CO,26,8026,State Senate District 26,140929639.9,146222.2463,8.282948031,6697.711215,42082.92515,28.78011124,260251640.4,54.15129744,423704750.4,33.26128389
8,CO,27,8027,State Senate District 27,106745138,102000.1164,12.89306777,5829.070374,36625.09839,35.90691823,148378809.2,71.94095879,390079063.2,27.3650006
8,CO,28,8028,State Senate District 28,109713043.6,65167.21084,32.46455791,5909.549552,37130.76355,56.977678,143629382.6,76.3862112,293791578.8,37.34383539
8,CO,29,8029,State Senate District 29,1725597621,265312.5064,30.80587762,23436.6219,147256.514,55.50304282,1899064029,90.86568933,7440892123,23.19073563
8,CO,30,8030,State Senate District 30,329489161.8,104011.6283,38.27250077,10241.0813,64346.5572,61.8647725,395186993.1,83.37550767,708656604.4,46.49489749
8,CO,31,8031,State Senate District 31,59080371.47,70243.03705,15.04686946,4336.574939,27247.48093,38.79029448,97725552.9,60.4553975,200419982.1,29.47828397
8,CO,32,8032,State Senate District 32,65349036.35,58299.802,24.16097886,4560.840042,28656.57894,49.15381863,93434831.78,69.94076524,144588617.5,45.19652895
8,CO,33,8033,State Senate District 33,197023345,119476.4958,17.34451787,7919.25069,49758.07755,41.64675002,335201567.9,58.77757262,995452200.3,19.79234613
8,CO,34,8034,State Senate District 34,63901327.61,50308.30233,31.72780692,4510.03786,28337.37968,56.32744173,84209995.76,75.88330462,169796285.9,37.63411389
8,CO,35,8035,State Senate District 35,69646083563,1370860.343,46.57145115,148892.7656,935520.0472,68.2432789,75599039924,92.1256191,1.56085E+11,44.62070951
9,CT,1,9001,State Senate District 1,53874600.99,54230.39218,23.020146,4141.114898,26019.3703,47.97931429,75053250.51,71.78183573,164523454.2,32.74584846
9,CT,2,9002,State Senate District 2,132487013.7,68850.29015,35.12135465,6493.994292,40802.93506,59.26327248,160364342.6,82.61625465,286123815.8,46.30408458
9,CT,3,9003,State Senate District 3,245156896.6,83815.99635,43.8530484,8833.794755,55504.32253,66.22163423,328060022.2,74.72928125,748360086.7,32.75921591
9,CT,4,9004,State Senate District 4,285586568,97641.70228,37.64233801,9534.416854,59906.45729,61.35335199,375631868.8,76.0283117,564430766.8,50.5972716
9,CT,5,9005,State Senate District 5,224225899.8,119424.528,19.75641797,8448.276803,53082.04384,44.44819228,418986848.9,53.51621428,681279924.2,32.91244786
9,CT,6,9006,State Senate District 6,116103350.8,64702.36089,34.85089982,6079.216693,38196.81274,59.03465069,149561589.1,77.62912359,411185248.7,28.23626363
9,CT,7,9007,State Senate District 7,433908069.3,120383.0308,37.62501463,11752.33359,73842.02736,61.33923266,517116964.8,83.90907644,1177424062,36.85231883
9,CT,8,9008,State Senate District 8,794923772.9,195992.5289,26.00494555,15906.98933,99946.47719,50.99504442,1128098889,70.4657881,1807529314,43.97847199
9,CT,9,9009,State Senate District 9,174108844.8,112106.5775,17.4087722,7444.502226,46775.14749,41.72382078,281210465.5,61.91407013,677994112.4,25.67999362
9,CT,10,9010,State Senate District 10,40972617.12,36941.68005,37.72853286,3611.370946,22690.8937,61.42355644,51646575.63,79.33268879,76554334.99,53.52096275
9,CT,11,9011,State Senate District 11,84969321.12,87128.57131,14.0653473,5200.634363,32676.52182,37.5037962,147168892.2,57.73592492,529695395.1,16.04116666
9,CT,12,9012,State Senate District 12,498839395,128289.6309,38.08790891,12601.01762,79174.46192,61.71540238,630020372.3,79.17829596,1016654937,49.06673611
9,CT,13,9013,State Senate District 13,192604677.4,114111.9832,18.58719351,7829.944108,49196.94822,43.11286758,297023911.7,64.84483903,607821072.4,31.68772623
9,CT,14,9014,State Senate District 14,135007594.9,75725.95208,29.5854523,6555.477745,41189.24666,54.39251079,174734286,77.26451286,367584145.4,36.72835093
9,CT,15,9015,State Senate District 15,85710564.25,61880.53435,28.12779841,5223.269378,32818.74169,53.03564689,122245592.5,70.11341879,192619810.1,44.49727379
9,CT,16,9016,State Senate District 16,236616933.6,88356.5561,38.08708711,8678.569745,54529.01585,61.71473658,272581675.4,86.80588425,531557593.7,44.51388456
9,CT,17,9017,State Senate District 17,213574938.6,107432.6466,23.25344154,8245.184765,51805.98001,48.22182238,312443257.7,68.35639218,532125530.6,40.13619461
9,CT,18,9018,State Senate District 18,852636308.9,188292.177,30.22099554,16474.30714,103511.0371,54.97362599,1054375298,80.86649131,3052642203,27.93109222
9,CT,19,9019,State Senate District 19,688896640.2,201507.8148,21.31963559,14808.20031,93042.58801,46.17319091,1130610363,60.93139268,2390839367,28.81400774
9,CT,20,9020,State Senate District 20,574400937.8,143824.592,34.894609,13521.74736,84959.57256,59.07165903,770026723.6,74.59493551,1443521198,39.79165244
9,CT,21,9021,State Senate District 21,189754716.6,107276.3122,20.7202221,7771.798586,48831.60944,45.51947066,348897301,54.38698324,695935633.6,27.26613029
9,CT,22,9022,State Senate District 22,98563960.74,67829.08311,26.92128287,5601.241793,35193.61041,51.88572335,152284136.2,64.72372185,408394549.2,24.13449468
9,CT,23,9023,State Senate District 23,37533068.14,37442.59981,33.64275649,3456.465932,21717.59762,58.00237624,49125014.11,76.4031702,105393700.7,35.61224997
9,CT,24,9024,State Senate District 24,249460574.1,102621.2837,29.76710017,8910.99512,55989.38632,54.55923402,322548981.4,77.34036952,1275763266,19.55382952
9,CT,25,9025,State Senate District 25,116962586,56846.31808,45.48328012,6101.670171,38337.89198,67.44129308,143074133.4,81.74963786,270104052.2,43.30278832
9,CT,26,9026,State Senate District 26,407652556.6,162460.2591,19.40909941,11391.22243,71573.10096,44.05575945,642707568.3,63.42737767,1509871237,26.99916037
9,CT,27,9027,State Senate District 27,111498437.2,65866.15484,32.29636583,5957.439452,37431.66442,56.82989163,145261877.3,76.7568472,303187652.8,36.7753885
9,CT,28,9028,State Senate District 28,341213886.8,136773.8159,22.92082617,10421.70069,65481.42133,47.87569965,530679547.4,64.2975386,1439673096,23.70078928
9,CT,29,9029,State Senate District 29,726137918.9,194329.5581,24.16300186,15203.19287,95524.3974,49.15587642,1319369269,55.03674643,2081818416,34.87998345
9,CT,30,9030,State Senate District 30,1440782951,272036.6513,24.46545052,21415.31799,134556.2977,49.46256213,2018458501,71.38036032,4463821141,32.27689698
9,CT,31,9031,State Senate District 31,254834699.7,95957.32718,34.77857439,9006.468386,56589.26203,58.97336211,370425582.6,68.79511343,577244298.1,44.14676776
9,CT,32,9032,State Senate District 32,686424195.1,162055.4803,32.84540607,14781.60316,92875.47334,57.31091176,865830584.2,79.2792733,1801946756,38.09347822
9,CT,33,9033,State Senate District 33,890805432.4,197074.1552,28.82259021,16839.01468,105802.5602,53.68667452,1203258811,74.03273711,1871409546,47.6007742
9,CT,34,9034,State Senate District 34,210168778,110447.8388,21.65026676,8179.172104,51391.21058,46.52984715,330010533.7,63.68547562,922848282.7,22.77392524
9,CT,35,9035,State Senate District 35,1163010490,197580.6444,37.43728402,19240.53142,120891.7222,61.18601476,1410568467,82.44977235,1972556488,58.95955309
9,CT,36,9036,State Senate District 36,272634424.8,99561.57049,34.56262443,9315.702123,58532.23326,58.78998591,341157079.1,79.91463216,783746954.9,34.78602668
11,DC,1,11001,Ward 1,6564220.487,12878.23925,49.73701066,1445.495777,9082.310155,70.5244714,7864630.747,83.46508181,10526520.19,62.35888373
11,DC,2,11002,Ward 2,22476824.94,29897.57708,31.59893691,2674.80871,16806.30459,56.21293171,28983034.15,77.5516629,61399622.31,36.60743193
11,DC,3,11003,Ward 3,28236910.66,28538.3442,43.56815143,2998.015245,18837.06943,66.00617504,33268092.76,84.87685443,53297726.8,52.97957784
11,DC,4,11004,Ward 4,23144646.99,25298.95427,45.44173643,2714.254257,17054.14806,67.41048615,27273571.92,84.86107746,41148939.37,56.24603537
11,DC,5,11005,Ward 5,26816510.6,22867.24628,64.44422793,2921.637836,18357.17642,80.27716234,29467415.3,91.00394562,47935908.66,55.94242676
11,DC,6,11006,Ward 6,15833746.27,25241.98302,31.22814866,2245.003838,14105.76321,55.88215158,21990079.28,72.00404361,38249144.22,41.39634127
11,DC,7,11007,Ward 7,23008344,23617.09952,51.83722444,2706.25009,17003.85644,71.9980725,25376675.82,90.66728899,50637678.94,45.43720109
11,DC,8,11008,Ward 8,30902847.85,28941.55204,46.36223527,3136.349836,19706.25056,68.08981956,35144013.05,87.93204069,98709482.05,31.30686861
10,DE,1,10001,State Senate District 1,43074753.47,47962.077,23.53078056,3702.854501,23265.70134,48.50853591,73921224,58.27115833,186287586.4,23.12271811
10,DE,2,10002,State Senate District 2,61766892.47,50248.14443,30.74150973,4434.075904,27860.09704,55.44502659,77476846.08,79.72303416,151537406.6,40.76016203
10,DE,3,10003,State Senate District 3,13402818.5,26371.59819,24.21769099,2065.49104,12977.85199,49.21147324,22590482.61,59.32949166,37466898.38,35.77242601
10,DE,4,10004,State Senate District 4,112533397.7,64292.07165,34.21181293,5985.024917,37604.98886,58.49086504,146274209.1,76.93317801,311912417.8,36.07852437
10,DE,5,10005,State Senate District 5,36344089.48,28726.71306,55.34411121,3401.278107,21370.84257,74.39362285,40266045.67,90.25989236,74363723.59,48.87341264
10,DE,6,10006,State Senate District 6,535143551.3,124051.0582,43.69973941,13051.49902,82004.91764,66.10577843,648936670.4,82.46468042,1010765510,52.94438188
10,DE,7,10007,State Senate District 7,32702443.37,29535.50237,47.1086843,3226.378747,20271.91842,68.63576641,40781706.37,80.18900207,58773303.56,55.64166277
10,DE,8,10008,State Senate District 8,66893433.38,55996.81478,26.8081186,4614.418615,28993.22275,51.77655705,92580060.42,72.25468754,396910898.9,16.85351386
10,DE,9,10009,State Senate District 9,51348787.24,40840.19867,38.68690579,4042.875267,25402.11302,62.19879886,64192233.79,79.99221122,108363727.5,47.38558597
10,DE,10,10010,State Senate District 10,126483628.8,79472.29305,25.16589186,6345.157484,39867.7666,50.16561757,184871750.3,68.41695857,591891421.3,21.3693972
10,DE,11,10011,State Senate District 11,33069559.72,29699.6321,47.11245882,3244.437807,20385.38674,68.63851602,37757589.99,87.58387317,54705461.41,60.45019797
10,DE,12,10012,State Senate District 12,195086503.5,98855.11912,25.086403,7880.229386,49512.89967,50.08632847,314908775.5,61.95016419,569970023.4,34.22750241
10,DE,13,10013,State Senate District 13,44152575.86,48603.84155,23.48682705,3748.89494,23554.98171,48.46320981,61755191.82,71.49613588,248036243,17.80085657
10,DE,14,10014,State Senate District 14,772100822.7,169752.7233,33.67053461,15676.9746,98501.25326,58.02631697,1107896129,69.69072305,1885783404,40.94323988
10,DE,15,10015,State Senate District 15,644911154.4,150866.072,35.60624861,14327.6575,90023.25108,59.67097167,797072330.1,80.90999148,1853547684,34.79334036
10,DE,16,10016,State Senate District 16,792006842.3,149070.4377,44.7873511,15877.77758,99762.93452,66.9233525,862800553.4,91.79489272,1246385292,63.54430266
10,DE,17,10017,State Senate District 17,72566209.95,59790.51675,25.50817127,4806.096289,30197.56808,50.50561481,110493173.8,65.67483531,202429857.6,35.84758237
10,DE,18,10018,State Senate District 18,1000316244,180589.4671,38.54446176,17844.06957,112117.501,62.0841862,1204018358,83.08147773,2451873140,40.79804243
10,DE,19,10019,State Senate District 19,602789568.2,191569.2194,20.64066883,13851.86056,87033.73322,45.43200285,960643790.5,62.74849994,2470215421,24.40230771
10,DE,20,10020,State Senate District 20,535094589.6,105238.8009,60.71392016,13050.90195,82001.16613,77.91913767,594340418.5,90.03166753,1000281545,53.49439786
10,DE,21,10021,State Senate District 21,674059097.8,130312.8474,49.88075322,14647.86182,92035.15244,70.62630757,755591885.7,89.20941457,1369110374,49.23336426
12,FL,1,12001,State Senate District 1,12885991892,618949.3851,42.26852367,64044.84427,402405.2846,65.01424742,16360299018,78.76379202,26516293104,48.59650571
12,FL,2,12002,State Senate District 2,6442760282,492956.8204,33.31683288,45285.71546,284538.3016,57.72073534,8046190297,80.07218378,14705962104,43.81053233
12,FL,3,12003,State Senate District 3,21416664190,866634.5299,35.83350965,82565.98391,518776.9388,59.86109726,28338835315,75.57355111,59521829097,35.98119298
12,FL,4,12004,State Senate District 4,3393505836,551185.8727,14.03660058,32866.20405,206504.276,37.46545153,4888314868,69.4207703,7243448807,46.84931069
12,FL,5,12005,State Senate District 5,17616664208,896114.7291,27.56804329,74883.66388,470507.5392,52.50527906,23461180533,75.08856676,40079924104,43.95383624
12,FL,6,12006,State Senate District 6,6278619416,469580.932,35.78102265,44705.12632,280890.3556,59.81724053,8083194466,77.67497667,13806744486,45.4750171
12,FL,7,12007,State Senate District 7,4954249007,405659.6562,37.83238247,39711.30531,249513.2793,61.50803401,6343463667,78.10006122,10939716055,45.28681533
12,FL,8,12008,State Senate District 8,5680739314,617836.3201,18.70111441,42523.37018,267181.9891,43.24478513,7799847686,72.83141341,23199520386,24.48645153
12,FL,9,12009,State Senate District 9,865420735,234837.3777,19.71979288,16597.35546,104284.1719,44.40697342,1350037233,64.10347165,2125843687,40.70951879
12,FL,10,12010,State Senate District 10,1240436457,175601.9877,50.55046606,19870.66987,124850.9955,71.09885095,1348293703,92.00046357,2165911364,57.27087809
12,FL,11,12011,State Senate District 11,3357703757,419474.9068,23.97948774,32692.37225,205412.0595,48.96885515,5128888585,65.46649827,8971392039,37.42678663
12,FL,12,12012,State Senate District 12,676031105.8,166990.4907,30.4644046,14669.27286,92169.68182,55.19456912,914804694.6,73.89895459,1723108960,39.23321864
12,FL,13,12013,State Senate District 13,2874470972,358086.4441,28.17031242,30248.52559,190056.931,53.07571236,3660907767,78.51798392,6536276054,43.97719661
12,FL,14,12014,State Senate District 14,995936909.5,311829.6075,12.87083221,17804.9665,111871.8094,35.87594209,1547622122,64.35271864,3844767711,25.90369521
12,FL,15,12015,State Senate District 15,2266054678,325513.4583,26.87459845,26857.18183,168748.5077,51.84071609,3019313386,75.05198661,5563898385,40.72782286
12,FL,16,12016,State Senate District 16,3556792555,310535.6302,46.34951122,33647.63275,211414.1331,68.08047533,4245816758,83.77169242,8454366072,42.07048198
12,FL,17,12017,State Senate District 17,1309939872,210587.7407,37.118865,20419.77384,128301.1146,60.92525339,1834673038,71.399091,3342251448,39.19333695
12,FL,18,12018,State Senate District 18,4296772093,404854.0358,32.94237222,36982.51196,232367.7795,57.395446,6270305949,68.52571673,11660738528,36.84819861
12,FL,19,12019,State Senate District 19,944466002.4,331664.5325,10.78941166,17338.77503,108942.6445,32.84723986,2114585274,44.66436109,4252142150,22.21153407
12,FL,20,12020,State Senate District 20,760609385.8,145641.5488,45.06097661,15559.87441,97765.49167,67.12747322,917163626.1,82.93060956,1401587789,54.26769496
12,FL,21,12021,State Senate District 21,12383457498,745722.7354,27.98315301,62783.59878,394480.6522,52.89910492,17433886293,71.03096401,32473203175,38.13438863
12,FL,22,12022,State Senate District 22,804955604.5,199191.1199,25.49420532,16007.04668,100575.1555,50.49178677,1226865684,65.61073598,1983964272,40.57308974
12,FL,23,12023,State Senate District 23,2958024511,390412.7147,24.3872797,30685.00025,192799.3799,49.38347872,4435416355,66.6910223,9464329598,31.25445368
12,FL,24,12024,State Senate District 24,1554190600,197545.7316,50.04704901,22242.18179,139751.6318,70.74393897,1855913803,83.74260685,3051069634,50.93920448
12,FL,25,12025,State Senate District 25,5026820133,348388.4556,52.04455889,40001.09868,251334.1032,72.14191492,5636131885,89.18918569,8984178216,55.95191917
12,FL,26,12026,State Senate District 26,10629914486,702129.9794,27.09594077,58168.80374,365485.0643,52.05376141,13877171438,76.60000839,32167686914,33.04531816
12,FL,27,12027,State Senate District 27,557483597.2,119433.4367,49.11223878,13321.13697,83699.10141,70.0801247,623803047.6,89.36852734,1056985926,52.74276445
